last_up,last_down,last_right,last_left,food_up,food_down,food_left,food_right,dist_x_to_body,dist_y_to_body,dist_to_top_wall,dist_to_down_wall,dist_to_left_wall,dist_to_right_wall,Pear_center_x,Pear_center_y,Pear_to_top,Pear_to_bottom,Pear_to_right,Pear_to_left
0,0,0,1,0,0,1,0,0,0,760,40,568,232,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,560,240,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,552,248,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,544,256,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,536,264,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,528,272,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,520,280,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,512,288,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,504,296,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,496,304,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,488,312,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,480,320,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,472,328,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,464,336,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,456,344,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,448,352,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,440,360,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,432,368,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,424,376,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,416,384,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,408,392,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,400,400,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,392,408,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,384,416,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,376,424,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,368,432,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,360,440,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,352,448,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,344,456,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,336,464,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,328,472,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,320,480,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,312,488,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,304,496,272,32,768,32,528,272
0,0,0,1,0,0,1,0,0,0,760,40,296,504,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,288,512,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,280,520,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,272,528,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,264,536,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,256,544,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,248,552,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,240,560,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,232,568,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,224,576,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,216,584,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,208,592,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,200,600,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,192,608,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,184,616,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,176,624,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,168,632,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,160,640,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,152,648,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,144,656,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,136,664,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,128,672,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,120,680,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,112,688,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,104,696,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,96,704,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,88,712,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,80,720,64,0,800,0,736,64
0,0,0,1,0,0,1,0,0,0,760,40,72,728,64,0,800,0,736,64
0,1,0,0,0,0,1,0,0,0,768,32,72,728,64,0,800,0,736,64
0,1,0,0,0,0,0,1,0,-16,776,24,72,728,336,752,48,752,464,336
0,1,0,0,0,0,0,1,0,0,784,16,72,728,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,80,720,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,88,712,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,96,704,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,104,696,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,112,688,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,120,680,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,128,672,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,136,664,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,144,656,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,152,648,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,160,640,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,168,632,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,176,624,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,184,616,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,192,608,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,200,600,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,208,592,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,216,584,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,224,576,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,232,568,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,240,560,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,248,552,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,256,544,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,264,536,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,272,528,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,280,520,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,288,512,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,296,504,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,304,496,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,312,488,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,0,784,16,320,480,336,752,48,752,464,336
0,0,1,0,0,0,0,1,0,-24,784,16,328,472,336,752,48,752,464,336
0,0,1,0,1,0,0,0,0,-24,784,16,336,464,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,344,456,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,352,448,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,360,440,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,368,432,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,376,424,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,384,416,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,392,408,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,400,400,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,408,392,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,416,384,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,424,376,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,432,368,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,440,360,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,448,352,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,456,344,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,464,336,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,472,328,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,480,320,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,488,312,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,496,304,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,504,296,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,512,288,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,520,280,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,528,272,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,536,264,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,544,256,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,552,248,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,560,240,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,568,232,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,576,224,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,584,216,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,592,208,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,600,200,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,608,192,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,616,184,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,624,176,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,632,168,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,-24,784,16,640,160,336,752,48,752,464,336
0,0,1,0,0,0,1,0,0,0,784,16,648,152,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,776,24,648,152,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,640,160,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,632,168,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,624,176,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,616,184,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,608,192,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,600,200,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,592,208,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,584,216,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,576,224,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,568,232,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,560,240,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,552,248,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,544,256,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,536,264,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,528,272,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,520,280,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,512,288,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,504,296,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,496,304,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,488,312,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,480,320,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,472,328,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,464,336,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,456,344,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,448,352,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,440,360,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,432,368,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,424,376,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,416,384,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,408,392,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,400,400,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,392,408,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,384,416,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,376,424,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,368,432,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,360,440,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,352,448,336,752,48,752,464,336
0,0,0,1,0,0,1,0,0,0,776,24,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,768,32,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,760,40,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,752,48,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,744,56,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,736,64,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,728,72,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,720,80,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,712,88,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,704,96,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,696,104,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,688,112,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,680,120,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,672,128,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,664,136,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,656,144,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,648,152,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,640,160,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,632,168,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,624,176,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,616,184,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,608,192,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,600,200,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,592,208,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,584,216,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,576,224,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,568,232,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,560,240,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,552,248,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,544,256,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,536,264,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,528,272,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,520,280,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,512,288,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,504,296,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,496,304,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,488,312,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,480,320,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,472,328,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,464,336,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,456,344,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,448,352,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,440,360,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,432,368,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,424,376,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,416,384,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,408,392,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,400,400,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,392,408,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,384,416,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,376,424,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,368,432,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,360,440,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,352,448,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,344,456,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,336,464,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,328,472,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,320,480,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,312,488,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,304,496,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,296,504,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,288,512,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,280,520,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,272,528,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,264,536,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,256,544,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,248,552,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,240,560,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,232,568,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,224,576,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,216,584,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,208,592,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,200,600,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,192,608,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,184,616,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,176,624,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,168,632,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,160,640,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,152,648,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,144,656,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,136,664,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,128,672,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,120,680,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,112,688,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,104,696,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,96,704,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,88,712,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,0,80,720,344,456,336,752,48,752,464,336
1,0,0,0,0,0,1,0,0,88,72,728,344,456,320,424,376,424,480,320
1,0,0,0,0,0,1,0,0,0,64,736,344,456,320,424,376,424,480,320
0,0,0,1,0,0,1,0,0,0,64,736,336,464,320,424,376,424,480,320
0,0,0,1,0,0,1,0,0,0,64,736,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,72,728,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,80,720,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,88,712,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,96,704,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,104,696,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,112,688,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,120,680,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,128,672,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,136,664,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,144,656,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,152,648,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,160,640,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,168,632,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,176,624,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,184,616,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,192,608,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,200,600,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,208,592,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,216,584,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,224,576,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,232,568,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,240,560,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,248,552,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,256,544,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,264,536,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,272,528,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,280,520,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,288,512,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,296,504,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,304,496,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,312,488,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,320,480,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,328,472,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,336,464,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,0,344,456,328,472,320,424,376,424,480,320
0,1,0,0,0,0,1,0,0,-88,352,448,328,472,320,480,320,480,480,320
0,1,0,0,0,0,1,0,0,0,360,440,328,472,320,480,320,480,480,320
0,0,0,1,1,0,0,0,0,0,360,440,320,480,320,480,320,480,480,320
1,0,0,0,1,0,0,0,0,0,352,448,320,480,320,480,320,480,480,320
1,0,0,0,0,0,1,0,0,16,344,456,320,480,208,152,648,152,592,208
1,0,0,0,0,0,1,0,0,0,336,464,320,480,208,152,648,152,592,208
0,0,0,1,0,0,1,0,0,0,336,464,312,488,208,152,648,152,592,208
0,0,0,1,0,0,1,0,0,0,336,464,304,496,208,152,648,152,592,208
0,0,0,1,0,0,1,0,0,0,336,464,296,504,208,152,648,152,592,208
0,0,0,1,0,0,1,0,0,0,336,464,288,512,208,152,648,152,592,208
0,0,0,1,0,0,1,0,0,0,336,464,280,520,208,152,648,152,592,208
0,0,0,1,0,0,1,0,0,0,336,464,272,528,208,152,648,152,592,208
0,0,0,1,0,0,1,0,0,0,336,464,264,536,208,152,648,152,592,208
0,0,0,1,0,0,1,0,0,0,336,464,256,544,208,152,648,152,592,208
0,0,0,1,0,0,1,0,0,0,336,464,248,552,208,152,648,152,592,208
0,0,0,1,0,0,1,0,0,0,336,464,240,560,208,152,648,152,592,208
0,0,0,1,0,0,1,0,0,0,336,464,232,568,208,152,648,152,592,208
0,0,0,1,0,0,1,0,0,0,336,464,224,576,208,152,648,152,592,208
0,0,0,1,0,0,1,0,0,0,336,464,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,344,456,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,352,448,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,360,440,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,368,432,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,376,424,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,384,416,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,392,408,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,400,400,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,408,392,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,416,384,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,424,376,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,432,368,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,440,360,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,448,352,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,456,344,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,464,336,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,472,328,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,480,320,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,488,312,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,496,304,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,504,296,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,512,288,216,584,208,152,648,152,592,208
0,1,0,0,0,0,1,0,0,0,520,280,216,584,208,152,648,152,592,208
